RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Parcels.shp	1000000	Boost R-tree 1_86	158421	-7358	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Parcels.shp	1000000	std::vector	12470266	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	100	Boost R-tree 1_86	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	100	std::vector	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	1000	Boost R-tree 1_86	34	-3	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	1000	std::vector	8	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	10000	Boost R-tree 1_86	725	-44	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	10000	std::vector	731	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	100000	Boost R-tree 1_86	11206	-413	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	100000	std::vector	109039	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100	Boost R-tree 1_86	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100	std::vector	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000	Boost R-tree 1_86	56	-2	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000	std::vector	8	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	10000	Boost R-tree 1_86	513	-22	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	10000	std::vector	732	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100000	Boost R-tree 1_86	9556	-203	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100000	std::vector	96467	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000000	Boost R-tree 1_86	253393	-3356	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000000	std::vector	12735985	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100	Boost R-tree 1_86	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100	std::vector	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	37	-2	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000	std::vector	8	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	537	-18	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	10000	std::vector	732	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	9735	-199	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100000	std::vector	81802	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000000	Boost R-tree 1_86	232118	-1868	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000000	std::vector	13010719	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100	std::vector	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	53	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000	std::vector	8	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	549	-20	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	10000	std::vector	732	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	10548	-207	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100000	std::vector	83120	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000000	Boost R-tree 1_86	283068	-2169	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000000	std::vector	13046799	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100	std::vector	1	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	36	-1	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000	std::vector	8	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	640	-18	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	10000	std::vector	733	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	9789	-197	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100000	std::vector	82726	0	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000000	Boost R-tree 1_86	232894	-1938	
ikdp5560_intel_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000000	std::vector	12547444	0	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100	Boost R-tree 1_86	7	6	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100	std::vector	1	1	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000	Boost R-tree 1_86	910	65	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000	std::vector	4	8	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	10000	Boost R-tree 1_86	15502	647	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	10000	std::vector	37	94	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100000	Boost R-tree 1_86	179297	6493	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100000	std::vector	442	1080	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000000	Boost R-tree 1_86	2194883	64763	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000000	std::vector	11047	8202	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100	Boost R-tree 1_86	6	6	
ikdp5560_intel_x64	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100	std::vector	2	1	
