RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Parcels.shp	1000000	Boost R-tree 1_86	173046	-7358	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Parcels.shp	1000000	std::vector	11342986	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	100	Boost R-tree 1_86	2	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	100	std::vector	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	1000	Boost R-tree 1_86	64	-3	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	1000	std::vector	9	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	10000	Boost R-tree 1_86	1002	-44	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	10000	std::vector	743	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	100000	Boost R-tree 1_86	13639	-413	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Maricopa_Streets.shp	100000	std::vector	77530	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100	Boost R-tree 1_86	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100	std::vector	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000	Boost R-tree 1_86	108	-2	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000	std::vector	9	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	10000	Boost R-tree 1_86	966	-22	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	10000	std::vector	737	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100000	Boost R-tree 1_86	17708	-203	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100000	std::vector	76248	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000000	Boost R-tree 1_86	392616	-3356	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000000	std::vector	11151114	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100	Boost R-tree 1_86	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100	std::vector	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	70	-2	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000	std::vector	9	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	992	-18	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	10000	std::vector	737	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	18668	-199	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100000	std::vector	76432	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000000	Boost R-tree 1_86	364011	-1868	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000000	std::vector	11062594	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100	std::vector	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	99	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000	std::vector	9	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	1025	-20	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	10000	std::vector	740	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	18706	-207	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100000	std::vector	78054	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000000	Boost R-tree 1_86	361605	-2169	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000000	std::vector	11200072	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100	std::vector	1	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	71	-1	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000	std::vector	9	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	1113	-18	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	10000	std::vector	749	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	17926	-197	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100000	std::vector	76989	0	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000000	Boost R-tree 1_86	336676	-1938	
IKDP5560_v143_x64	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000000	std::vector	11428048	0	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100	Boost R-tree 1_86	14	6	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100	std::vector	1	1	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000	Boost R-tree 1_86	1065	65	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000	std::vector	3	8	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	10000	Boost R-tree 1_86	12335	647	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	10000	std::vector	29	94	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100000	Boost R-tree 1_86	141423	6493	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100000	std::vector	480	1080	
IKDP5560_v143_x64	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000000	Boost R-tree 1_86	1545662	64763	
