RunEnvId/V1	Scenario	Operation	Spatial Key	Dimensions	Vector Impl	Dataset Name	Dataset Size	Spatial Index	Time	Mem Delta	Failed
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	1000	std::vector	16	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	10000	Boost R-tree 1_86	550	-20	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	10000	std::vector	1369	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100000	Boost R-tree 1_86	12579	-204	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Aspect	100000	std::vector	280062	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100	Boost R-tree 1_86	1	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100	std::vector	1	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	70	-5	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	1000	std::vector	14	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	573	-13	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	10000	std::vector	1391	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	11582	-185	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Islands	100000	std::vector	172735	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	1	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100	std::vector	1	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	75	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	1000	std::vector	18	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	596	-19	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	10000	std::vector	1342	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	12871	-210	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Skewed	100000	std::vector	177927	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	1	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100	std::vector	1	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	35	-1	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	1000	std::vector	1	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	674	-18	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	10000	std::vector	1316	0	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	11544	-191	
ikrocky8_clang	Insert-Erase-Query	Erase	box	2	array	Synthetic_Uniform	100000	std::vector	169808	0	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100	Boost R-tree 1_86	1	6	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000	Boost R-tree 1_86	937	65	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	1000	std::vector	2	8	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	10000	Boost R-tree 1_86	27225	647	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	10000	std::vector	25	128	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100000	Boost R-tree 1_86	256576	6494	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Maricopa_Parcel_Points.shp	100000	std::vector	272	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100	Boost R-tree 1_86	7	7	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000	Boost R-tree 1_86	1184	67	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	1000	std::vector	2	8	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	10000	Boost R-tree 1_86	25485	609	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	10000	std::vector	32	128	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100000	Boost R-tree 1_86	380665	6143	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Islands	100000	std::vector	322	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100	Boost R-tree 1_86	1	7	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000	Boost R-tree 1_86	1292	62	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	1000	std::vector	1	8	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	10000	Boost R-tree 1_86	22566	617	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	10000	std::vector	30	128	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100000	Boost R-tree 1_86	749040	6186	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Skewed	100000	std::vector	683	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100	Boost R-tree 1_86	1	7	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000	Boost R-tree 1_86	1309	63	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	1000	std::vector	2	8	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	10000	Boost R-tree 1_86	25743	627	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	10000	std::vector	30	128	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100000	Boost R-tree 1_86	309784	6189	
ikrocky8_clang	Insert-Erase-Query	Insert	point	2	array	Synthetic_Uniform	100000	std::vector	500	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100	Boost R-tree 1_86	14	6	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000	Boost R-tree 1_86	1170	69	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	1000	std::vector	2	8	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	10000	Boost R-tree 1_86	20568	679	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	10000	std::vector	24	128	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100000	Boost R-tree 1_86	301186	6873	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Parcels.shp	100000	std::vector	419	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100	Boost R-tree 1_86	10	7	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	1000	Boost R-tree 1_86	1232	66	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	1000	std::vector	2	8	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	10000	Boost R-tree 1_86	19138	665	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	10000	std::vector	22	128	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100000	Boost R-tree 1_86	314700	6496	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Maricopa_Streets.shp	100000	std::vector	479	1024	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100	Boost R-tree 1_86	6	7	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100	std::vector	1	1	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000	Boost R-tree 1_86	1872	65	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	1000	std::vector	3	8	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	10000	Boost R-tree 1_86	26448	614	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	10000	std::vector	28	128	
ikrocky8_clang	Insert-Erase-Query	Insert	box	2	array	Synthetic_Aspect	100000	Boost R-tree 1_86	452084	6086	
